,grupo,segmento,familia,clase,producto
509,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101503] Ángulos de hierro']
510,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101504] Ángulos de acero']
511,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101505] Ángulos de acero inoxidable']
512,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101506] Ángulos de aluminio']
513,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101507] Ángulos de magnesio']
514,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101508] Ángulos de titanio']
515,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101509] Ángulos de cobre']
516,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101510] Ángulos de latón']
517,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101511] Ángulos de bronce']
518,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101512] Ángulos de zinc']
519,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101513] Ángulos de estaño']
520,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101514] Ángulos de plomo']
521,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101515] Ángulos de plástico']
522,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101516] Ángulos de caucho']
523,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103500] Alma de panal'],['[30101517] Ángulos de metales preciosos']
524,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101501] Ángulos de aleación ferrosa']
525,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101502] Ángulos de aleación no ferrosa']
526,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101503] Ángulos de hierro']
527,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101504] Ángulos de acero']
528,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101505] Ángulos de acero inoxidable']
529,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101506] Ángulos de aluminio']
530,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101507] Ángulos de magnesio']
531,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101508] Ángulos de titanio']
532,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101509] Ángulos de cobre']
533,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101510] Ángulos de latón']
534,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101511] Ángulos de bronce']
535,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101512] Ángulos de zinc']
536,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101513] Ángulos de estaño']
537,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101514] Ángulos de plomo']
538,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101515] Ángulos de plástico']
539,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101516] Ángulos de caucho']
540,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103600] Productos estructurales'],['[30101517] Ángulos de metales preciosos']
541,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101501] Ángulos de aleación ferrosa']
542,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101502] Ángulos de aleación no ferrosa']
543,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101503] Ángulos de hierro']
544,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101504] Ángulos de acero']
545,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101505] Ángulos de acero inoxidable']
546,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101506] Ángulos de aluminio']
547,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101507] Ángulos de magnesio']
548,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101508] Ángulos de titanio']
549,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101509] Ángulos de cobre']
550,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101510] Ángulos de latón']
551,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101511] Ángulos de bronce']
552,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101512] Ángulos de zinc']
553,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101513] Ángulos de estaño']
554,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101514] Ángulos de plomo']
555,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101515] Ángulos de plástico']
556,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101516] Ángulos de caucho']
557,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103700] Trenza'],['[30101517] Ángulos de metales preciosos']
558,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103800] Fibras y filamentos mecánicos'],['[30101501] Ángulos de aleación ferrosa']
559,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103800] Fibras y filamentos mecánicos'],['[30101502] Ángulos de aleación no ferrosa']
560,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103800] Fibras y filamentos mecánicos'],['[30101503] Ángulos de hierro']
561,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103800] Fibras y filamentos mecánicos'],['[30101504] Ángulos de acero']
562,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103800] Fibras y filamentos mecánicos'],['[30101505] Ángulos de acero inoxidable']
563,['[D] Componentes y Suministros'],"['[30000000] Componentes y Suministros para Estructuras, Edificación, Construcción y Obras Civiles']","['[30110000] Hormigón, cemento y yeso']",['[30103800] Fibras y filamentos mecánicos'],['[30101506] Ángulos de aluminio']
